ECU0: LK, ECU0: CC, ECU0: SENSING
478620, ECU0: SENSING, 0
478690, ECU0: CC, 0
478690, ECU0: LK, 1
478710, ECU0: CC, 1
478720, ECU0: CC, 0
478730, ECU0: LK, 0
478730, ECU0: SENSING, 1
478740, ECU0: CC, 1
478740, ECU0: SENSING, 0
478750, ECU0: CC, 0
478750, ECU0: LK, 1
478770, ECU0: CC, 1
478780, ECU0: CC, 0
478790, ECU0: LK, 0
478800, ECU0: CC, 1
478810, ECU0: CC, 0
478810, ECU0: LK, 1
478830, ECU0: CC, 1
478840, ECU0: CC, 0
478850, ECU0: LK, 0
478860, ECU0: CC, 1
478870, ECU0: CC, 0
478870, ECU0: LK, 1
478890, ECU0: CC, 1
478900, ECU0: CC, 0
478910, ECU0: LK, 0
478920, ECU0: CC, 1
478930, ECU0: CC, 0
478930, ECU0: LK, 1
478950, ECU0: CC, 1
478960, ECU0: CC, 0
478970, ECU0: LK, 0
478980, ECU0: CC, 1
478850, ECU0: SENSING, 1
478860, ECU0: SENSING, 0
478910, ECU0: SENSING, 1
478920, ECU0: SENSING, 0
478990, ECU0: CC, 0
478990, ECU0: LK, 1
479010, ECU0: CC, 1
479020, ECU0: CC, 0
479030, ECU0: LK, 0
479030, ECU0: SENSING, 1
479040, ECU0: CC, 1
479040, ECU0: SENSING, 0
479050, ECU0: CC, 0
479050, ECU0: LK, 1
479070, ECU0: CC, 1
479080, ECU0: CC, 0
479090, ECU0: LK, 0
479100, ECU0: CC, 1
479110, ECU0: CC, 0
479110, ECU0: LK, 1
479130, ECU0: CC, 1
479140, ECU0: CC, 0
479150, ECU0: LK, 0
479160, ECU0: CC, 1
479170, ECU0: CC, 0
479170, ECU0: LK, 1
479190, ECU0: CC, 1
479200, ECU0: CC, 0
479210, ECU0: LK, 0
479220, ECU0: CC, 1
479230, ECU0: CC, 0
479230, ECU0: LK, 1
479250, ECU0: CC, 1
479260, ECU0: CC, 0
479270, ECU0: LK, 0
479280, ECU0: CC, 1
479150, ECU0: SENSING, 1
479160, ECU0: SENSING, 0
479210, ECU0: SENSING, 1
479220, ECU0: SENSING, 0
479290, ECU0: CC, 0
479290, ECU0: LK, 1
479310, ECU0: CC, 1
479320, ECU0: CC, 0
479330, ECU0: LK, 0
479330, ECU0: SENSING, 1
479340, ECU0: CC, 1
479340, ECU0: SENSING, 0
479350, ECU0: CC, 0
479350, ECU0: LK, 1
479370, ECU0: CC, 1
479380, ECU0: CC, 0
479390, ECU0: LK, 0
479400, ECU0: CC, 1
479410, ECU0: CC, 0
479410, ECU0: LK, 1
479430, ECU0: CC, 1
479440, ECU0: CC, 0
479450, ECU0: LK, 0
479460, ECU0: CC, 1
479470, ECU0: CC, 0
479470, ECU0: LK, 1
479490, ECU0: CC, 1
479500, ECU0: CC, 0
479510, ECU0: LK, 0
479520, ECU0: CC, 1
479530, ECU0: CC, 0
479530, ECU0: LK, 1
479550, ECU0: CC, 1
479560, ECU0: CC, 0
479570, ECU0: LK, 0
479580, ECU0: CC, 1
479450, ECU0: SENSING, 1
479460, ECU0: SENSING, 0
479510, ECU0: SENSING, 1
479520, ECU0: SENSING, 0
479590, ECU0: CC, 0
479590, ECU0: LK, 1
479610, ECU0: CC, 1
479620, ECU0: CC, 0
479630, ECU0: LK, 0
479630, ECU0: SENSING, 1
479640, ECU0: CC, 1
479640, ECU0: SENSING, 0
479650, ECU0: CC, 0
479650, ECU0: LK, 1
479670, ECU0: CC, 1
479680, ECU0: CC, 0
479690, ECU0: LK, 0
479700, ECU0: CC, 1
479710, ECU0: CC, 0
479710, ECU0: LK, 1
479730, ECU0: CC, 1
479740, ECU0: CC, 0
479750, ECU0: LK, 0
479760, ECU0: CC, 1
479770, ECU0: CC, 0
479770, ECU0: LK, 1
479790, ECU0: CC, 1
479800, ECU0: CC, 0
479810, ECU0: LK, 0
479820, ECU0: CC, 1
479830, ECU0: CC, 0
479830, ECU0: LK, 1
479850, ECU0: CC, 1
479860, ECU0: CC, 0
479870, ECU0: LK, 0
479880, ECU0: CC, 1
479750, ECU0: SENSING, 1
479760, ECU0: SENSING, 0
479810, ECU0: SENSING, 1
479820, ECU0: SENSING, 0
479890, ECU0: CC, 0
479890, ECU0: LK, 1
479910, ECU0: CC, 1
479920, ECU0: CC, 0
479930, ECU0: LK, 0
479930, ECU0: SENSING, 1
479940, ECU0: CC, 1
479940, ECU0: SENSING, 0
479950, ECU0: CC, 0
479950, ECU0: LK, 1
479970, ECU0: CC, 1
479980, ECU0: CC, 0
479990, ECU0: LK, 0
480000, ECU0: CC, 1
480010, ECU0: CC, 0
480010, ECU0: LK, 1
480030, ECU0: CC, 1
480040, ECU0: CC, 0
480050, ECU0: LK, 0
480060, ECU0: CC, 1
480070, ECU0: CC, 0
480070, ECU0: LK, 1
480090, ECU0: CC, 1
480100, ECU0: CC, 0
480110, ECU0: LK, 0
480120, ECU0: CC, 1
480130, ECU0: CC, 0
480130, ECU0: LK, 1
480150, ECU0: CC, 1
480160, ECU0: CC, 0
480170, ECU0: LK, 0
480180, ECU0: CC, 1
480050, ECU0: SENSING, 1
480060, ECU0: SENSING, 0
480110, ECU0: SENSING, 1
480120, ECU0: SENSING, 0
480190, ECU0: CC, 0
480190, ECU0: LK, 1
480210, ECU0: CC, 1
480220, ECU0: CC, 0
480230, ECU0: LK, 0
480230, ECU0: SENSING, 1
480240, ECU0: CC, 1
480240, ECU0: SENSING, 0
480250, ECU0: CC, 0
480250, ECU0: LK, 1
480270, ECU0: CC, 1
480280, ECU0: CC, 0
480290, ECU0: LK, 0
480300, ECU0: CC, 1
480310, ECU0: CC, 0
480310, ECU0: LK, 1
480330, ECU0: CC, 1
480340, ECU0: CC, 0
480350, ECU0: LK, 0
480360, ECU0: CC, 1
480370, ECU0: CC, 0
480370, ECU0: LK, 1
480390, ECU0: CC, 1
480400, ECU0: CC, 0
480410, ECU0: LK, 0
480420, ECU0: CC, 1
480430, ECU0: CC, 0
480430, ECU0: LK, 1
480450, ECU0: CC, 1
480460, ECU0: CC, 0
480470, ECU0: LK, 0
480480, ECU0: CC, 1
480350, ECU0: SENSING, 1
480360, ECU0: SENSING, 0
480410, ECU0: SENSING, 1
480420, ECU0: SENSING, 0
480490, ECU0: CC, 0
480490, ECU0: LK, 1
480510, ECU0: CC, 1
480520, ECU0: CC, 0
480530, ECU0: LK, 0
480530, ECU0: SENSING, 1
480540, ECU0: CC, 1
480540, ECU0: SENSING, 0
480550, ECU0: CC, 0
480550, ECU0: LK, 1
480570, ECU0: CC, 1
480580, ECU0: CC, 0
480590, ECU0: LK, 0
480600, ECU0: CC, 1
480610, ECU0: CC, 0
480610, ECU0: LK, 1
480630, ECU0: CC, 1
480640, ECU0: CC, 0
480650, ECU0: LK, 0
480660, ECU0: CC, 1
480670, ECU0: CC, 0
480670, ECU0: LK, 1
480690, ECU0: CC, 1
480700, ECU0: CC, 0
480710, ECU0: LK, 0
480720, ECU0: CC, 1
480730, ECU0: CC, 0
480730, ECU0: LK, 1
480750, ECU0: CC, 1
480760, ECU0: CC, 0
480770, ECU0: LK, 0
480780, ECU0: CC, 1
480650, ECU0: SENSING, 1
480660, ECU0: SENSING, 0
480710, ECU0: SENSING, 1
480720, ECU0: SENSING, 0
480790, ECU0: CC, 0
480790, ECU0: LK, 1
480810, ECU0: CC, 1
480820, ECU0: CC, 0
480830, ECU0: LK, 0
480830, ECU0: SENSING, 1
480840, ECU0: CC, 1
480840, ECU0: SENSING, 0
480850, ECU0: CC, 0
480850, ECU0: LK, 1
480870, ECU0: CC, 1
480880, ECU0: CC, 0
480890, ECU0: LK, 0
480900, ECU0: CC, 1
480910, ECU0: CC, 0
480910, ECU0: LK, 1
480930, ECU0: CC, 1
480940, ECU0: CC, 0
480950, ECU0: LK, 0
480960, ECU0: CC, 1
480970, ECU0: CC, 0
480970, ECU0: LK, 1
480990, ECU0: CC, 1
481000, ECU0: CC, 0
481010, ECU0: LK, 0
481020, ECU0: CC, 1
481030, ECU0: CC, 0
481030, ECU0: LK, 1
481050, ECU0: CC, 1
481060, ECU0: CC, 0
481070, ECU0: LK, 0
481080, ECU0: CC, 1
480950, ECU0: SENSING, 1
480960, ECU0: SENSING, 0
481010, ECU0: SENSING, 1
481020, ECU0: SENSING, 0
481090, ECU0: CC, 0
481090, ECU0: LK, 1
481110, ECU0: CC, 1
481120, ECU0: CC, 0
481130, ECU0: LK, 0
481130, ECU0: SENSING, 1
481140, ECU0: CC, 1
481140, ECU0: SENSING, 0
481150, ECU0: CC, 0
481150, ECU0: LK, 1
481170, ECU0: CC, 1
481180, ECU0: CC, 0
481190, ECU0: LK, 0
481200, ECU0: CC, 1
481210, ECU0: CC, 0
481210, ECU0: LK, 1
481230, ECU0: CC, 1
481240, ECU0: CC, 0
481250, ECU0: LK, 0
481260, ECU0: CC, 1
481270, ECU0: CC, 0
481270, ECU0: LK, 1
481290, ECU0: CC, 1
481300, ECU0: CC, 0
481310, ECU0: LK, 0
481320, ECU0: CC, 1
481330, ECU0: CC, 0
481330, ECU0: LK, 1
481350, ECU0: CC, 1
481360, ECU0: CC, 0
481370, ECU0: LK, 0
481380, ECU0: CC, 1
481250, ECU0: SENSING, 1
481260, ECU0: SENSING, 0
481310, ECU0: SENSING, 1
481320, ECU0: SENSING, 0
481390, ECU0: CC, 0
481390, ECU0: LK, 1
481410, ECU0: CC, 1
481420, ECU0: CC, 0
481430, ECU0: LK, 0
481430, ECU0: SENSING, 1
481440, ECU0: CC, 1
481440, ECU0: SENSING, 0
481450, ECU0: CC, 0
481450, ECU0: LK, 1
481470, ECU0: CC, 1
481480, ECU0: CC, 0
481490, ECU0: LK, 0
481500, ECU0: CC, 1
481510, ECU0: CC, 0
481510, ECU0: LK, 1
481530, ECU0: CC, 1
481540, ECU0: CC, 0
481550, ECU0: LK, 0
481560, ECU0: CC, 1
481570, ECU0: CC, 0
481570, ECU0: LK, 1
481590, ECU0: CC, 1
481600, ECU0: CC, 0
481610, ECU0: LK, 0
481620, ECU0: CC, 1
481630, ECU0: CC, 0
481630, ECU0: LK, 1
481650, ECU0: CC, 1
481660, ECU0: CC, 0
481670, ECU0: LK, 0
481680, ECU0: CC, 1
481550, ECU0: SENSING, 1
481560, ECU0: SENSING, 0
481610, ECU0: SENSING, 1
481620, ECU0: SENSING, 0
481690, ECU0: CC, 0
481690, ECU0: LK, 1
481710, ECU0: CC, 1
481720, ECU0: CC, 0
481730, ECU0: LK, 0
481730, ECU0: SENSING, 1
481740, ECU0: CC, 1
481740, ECU0: SENSING, 0
481750, ECU0: CC, 0
481750, ECU0: LK, 1
481770, ECU0: CC, 1
481780, ECU0: CC, 0
481790, ECU0: LK, 0
481800, ECU0: CC, 1
481810, ECU0: CC, 0
481810, ECU0: LK, 1
481830, ECU0: CC, 1
481840, ECU0: CC, 0
481850, ECU0: LK, 0
481860, ECU0: CC, 1
481870, ECU0: CC, 0
481870, ECU0: LK, 1
481890, ECU0: CC, 1
481900, ECU0: CC, 0
481910, ECU0: LK, 0
481920, ECU0: CC, 1
481930, ECU0: CC, 0
481930, ECU0: LK, 1
481950, ECU0: CC, 1
481960, ECU0: CC, 0
481970, ECU0: LK, 0
481980, ECU0: CC, 1
481850, ECU0: SENSING, 1
481860, ECU0: SENSING, 0
481910, ECU0: SENSING, 1
481920, ECU0: SENSING, 0
481990, ECU0: CC, 0
481990, ECU0: LK, 1
482010, ECU0: CC, 1
482020, ECU0: CC, 0
482030, ECU0: LK, 0
482030, ECU0: SENSING, 1
482040, ECU0: CC, 1
482040, ECU0: SENSING, 0
482050, ECU0: CC, 0
482050, ECU0: LK, 1
482070, ECU0: CC, 1
482080, ECU0: CC, 0
482090, ECU0: LK, 0
482100, ECU0: CC, 1
482110, ECU0: CC, 0
482110, ECU0: LK, 1
482130, ECU0: CC, 1
482140, ECU0: CC, 0
482150, ECU0: LK, 0
482160, ECU0: CC, 1
482170, ECU0: CC, 0
482170, ECU0: LK, 1
482190, ECU0: CC, 1
482200, ECU0: CC, 0
482210, ECU0: LK, 0
482220, ECU0: CC, 1
482230, ECU0: CC, 0
482230, ECU0: LK, 1
482250, ECU0: CC, 1
482260, ECU0: CC, 0
482270, ECU0: LK, 0
482280, ECU0: CC, 1
482150, ECU0: SENSING, 1
482160, ECU0: SENSING, 0
482210, ECU0: SENSING, 1
482220, ECU0: SENSING, 0
482290, ECU0: CC, 0
482290, ECU0: LK, 1
482310, ECU0: CC, 1
482320, ECU0: CC, 0
482330, ECU0: LK, 0
482330, ECU0: SENSING, 1
482340, ECU0: CC, 1
482340, ECU0: SENSING, 0
482350, ECU0: CC, 0
482350, ECU0: LK, 1
482370, ECU0: CC, 1
482380, ECU0: CC, 0
482390, ECU0: LK, 0
482400, ECU0: CC, 1
482410, ECU0: CC, 0
482410, ECU0: LK, 1
482430, ECU0: CC, 1
482440, ECU0: CC, 0
482450, ECU0: LK, 0
482460, ECU0: CC, 1
482470, ECU0: CC, 0
482470, ECU0: LK, 1
482490, ECU0: CC, 1
482500, ECU0: CC, 0
482510, ECU0: LK, 0
482520, ECU0: CC, 1
482530, ECU0: CC, 0
482530, ECU0: LK, 1
482550, ECU0: CC, 1
482560, ECU0: CC, 0
482570, ECU0: LK, 0
482580, ECU0: CC, 1
482450, ECU0: SENSING, 1
482460, ECU0: SENSING, 0
482510, ECU0: SENSING, 1
482520, ECU0: SENSING, 0
482590, ECU0: CC, 0
482590, ECU0: LK, 1
482610, ECU0: CC, 1
482620, ECU0: CC, 0
482630, ECU0: LK, 0
482630, ECU0: SENSING, 1
482640, ECU0: CC, 1
482640, ECU0: SENSING, 0
482650, ECU0: CC, 0
482650, ECU0: LK, 1
482670, ECU0: CC, 1
482680, ECU0: CC, 0
482690, ECU0: LK, 0
482700, ECU0: CC, 1
482710, ECU0: CC, 0
482710, ECU0: LK, 1
482730, ECU0: CC, 1
482740, ECU0: CC, 0
482750, ECU0: LK, 0
482760, ECU0: CC, 1
482770, ECU0: CC, 0
482770, ECU0: LK, 1
482790, ECU0: CC, 1
482800, ECU0: CC, 0
482810, ECU0: LK, 0
482820, ECU0: CC, 1
482830, ECU0: CC, 0
482830, ECU0: LK, 1
482850, ECU0: CC, 1
482860, ECU0: CC, 0
482870, ECU0: LK, 0
482880, ECU0: CC, 1
482750, ECU0: SENSING, 1
482760, ECU0: SENSING, 0
482810, ECU0: SENSING, 1
482820, ECU0: SENSING, 0
482890, ECU0: CC, 0
482890, ECU0: LK, 1
482910, ECU0: CC, 1
482920, ECU0: CC, 0
482930, ECU0: LK, 0
482930, ECU0: SENSING, 1
482940, ECU0: CC, 1
482940, ECU0: SENSING, 0
482950, ECU0: CC, 0
482950, ECU0: LK, 1
482970, ECU0: CC, 1
482980, ECU0: CC, 0
482990, ECU0: LK, 0
483000, ECU0: CC, 1
483010, ECU0: CC, 0
483010, ECU0: LK, 1
483030, ECU0: CC, 1
483040, ECU0: CC, 0
483050, ECU0: LK, 0
483060, ECU0: CC, 1
483070, ECU0: CC, 0
483070, ECU0: LK, 1
483090, ECU0: CC, 1
483100, ECU0: CC, 0
483110, ECU0: LK, 0
483120, ECU0: CC, 1
483130, ECU0: CC, 0
483130, ECU0: LK, 1
483150, ECU0: CC, 1
483160, ECU0: CC, 0
483170, ECU0: LK, 0
483180, ECU0: CC, 1
483050, ECU0: SENSING, 1
483060, ECU0: SENSING, 0
483110, ECU0: SENSING, 1
483120, ECU0: SENSING, 0
483190, ECU0: CC, 0
483190, ECU0: LK, 1
483210, ECU0: CC, 1
483220, ECU0: CC, 0
483230, ECU0: LK, 0
483230, ECU0: SENSING, 1
483240, ECU0: CC, 1
483240, ECU0: SENSING, 0
483250, ECU0: CC, 0
483250, ECU0: LK, 1
483270, ECU0: CC, 1
483280, ECU0: CC, 0
483290, ECU0: LK, 0
483300, ECU0: CC, 1
483310, ECU0: CC, 0
483310, ECU0: LK, 1
483330, ECU0: CC, 1
483340, ECU0: CC, 0
483350, ECU0: LK, 0
483360, ECU0: CC, 1
483370, ECU0: CC, 0
483370, ECU0: LK, 1
483390, ECU0: CC, 1
483400, ECU0: CC, 0
483410, ECU0: LK, 0
483420, ECU0: CC, 1
483430, ECU0: CC, 0
483430, ECU0: LK, 1
483450, ECU0: CC, 1
483460, ECU0: CC, 0
483470, ECU0: LK, 0
483480, ECU0: CC, 1
483350, ECU0: SENSING, 1
483360, ECU0: SENSING, 0
483410, ECU0: SENSING, 1
483420, ECU0: SENSING, 0
483490, ECU0: CC, 0
483490, ECU0: LK, 1
483510, ECU0: CC, 1
483520, ECU0: CC, 0
483530, ECU0: LK, 0
483530, ECU0: SENSING, 1
483540, ECU0: CC, 1
483540, ECU0: SENSING, 0
483550, ECU0: CC, 0
483550, ECU0: LK, 1
483570, ECU0: CC, 1
483580, ECU0: CC, 0
483590, ECU0: LK, 0
483600, ECU0: CC, 1
483610, ECU0: CC, 0
483610, ECU0: LK, 1
483630, ECU0: CC, 1
483640, ECU0: CC, 0
483650, ECU0: LK, 0
483660, ECU0: CC, 1
483670, ECU0: CC, 0
483670, ECU0: LK, 1
483690, ECU0: CC, 1
483700, ECU0: CC, 0
483710, ECU0: LK, 0
483720, ECU0: CC, 1
483730, ECU0: CC, 0
483730, ECU0: LK, 1
483750, ECU0: CC, 1
483760, ECU0: CC, 0
483770, ECU0: LK, 0
483650, ECU0: SENSING, 1
483660, ECU0: SENSING, 0
483710, ECU0: SENSING, 1
483720, ECU0: SENSING, 0
483780, ECU0: CC, 1
483790, ECU0: CC, 0
483790, ECU0: LK, 1
483810, ECU0: CC, 1
483820, ECU0: CC, 0
483830, ECU0: LK, 0
483830, ECU0: SENSING, 1
483840, ECU0: CC, 1
483840, ECU0: SENSING, 0
483850, ECU0: CC, 0
483850, ECU0: LK, 1
483870, ECU0: CC, 1
483880, ECU0: CC, 0
483890, ECU0: LK, 0
483900, ECU0: CC, 1
483910, ECU0: CC, 0
483910, ECU0: LK, 1
483930, ECU0: CC, 1
483940, ECU0: CC, 0
483950, ECU0: LK, 0
483960, ECU0: CC, 1
483970, ECU0: CC, 0
483970, ECU0: LK, 1
483990, ECU0: CC, 1
484000, ECU0: CC, 0
484010, ECU0: LK, 0
484020, ECU0: CC, 1
484030, ECU0: CC, 0
484030, ECU0: LK, 1
484050, ECU0: CC, 1
484060, ECU0: CC, 0
484070, ECU0: LK, 0
484080, ECU0: CC, 1
483950, ECU0: SENSING, 1
483960, ECU0: SENSING, 0
484010, ECU0: SENSING, 1
484020, ECU0: SENSING, 0
484090, ECU0: CC, 0
484090, ECU0: LK, 1
484110, ECU0: CC, 1
484120, ECU0: CC, 0
484130, ECU0: LK, 0
484130, ECU0: SENSING, 1
484140, ECU0: CC, 1
484140, ECU0: SENSING, 0
484150, ECU0: CC, 0
484150, ECU0: LK, 1
484170, ECU0: CC, 1
484180, ECU0: CC, 0
484190, ECU0: LK, 0
484200, ECU0: CC, 1
484210, ECU0: CC, 0
484210, ECU0: LK, 1
484230, ECU0: CC, 1
484240, ECU0: CC, 0
484250, ECU0: LK, 0
484260, ECU0: CC, 1
484270, ECU0: CC, 0
484270, ECU0: LK, 1
484290, ECU0: CC, 1
484300, ECU0: CC, 0
484310, ECU0: LK, 0
484320, ECU0: CC, 1
484330, ECU0: CC, 0
484330, ECU0: LK, 1
484350, ECU0: CC, 1
484360, ECU0: CC, 0
484370, ECU0: LK, 0
484380, ECU0: CC, 1
484250, ECU0: SENSING, 1
484260, ECU0: SENSING, 0
484310, ECU0: SENSING, 1
484320, ECU0: SENSING, 0
484390, ECU0: CC, 0
484390, ECU0: LK, 1
484410, ECU0: CC, 1
484420, ECU0: CC, 0
484430, ECU0: LK, 0
484430, ECU0: SENSING, 1
484440, ECU0: CC, 1
484440, ECU0: SENSING, 0
484450, ECU0: CC, 0
484450, ECU0: LK, 1
484470, ECU0: CC, 1
484480, ECU0: CC, 0
484490, ECU0: LK, 0
484500, ECU0: CC, 1
484510, ECU0: CC, 0
484510, ECU0: LK, 1
484530, ECU0: CC, 1
484540, ECU0: CC, 0
484550, ECU0: LK, 0
484560, ECU0: CC, 1
484570, ECU0: CC, 0
484570, ECU0: LK, 1
484590, ECU0: CC, 1
484600, ECU0: CC, 0
484610, ECU0: LK, 0
484620, ECU0: CC, 1
484630, ECU0: CC, 0
484630, ECU0: LK, 1
484650, ECU0: CC, 1
484660, ECU0: CC, 0
484670, ECU0: LK, 0
484680, ECU0: CC, 1
484550, ECU0: SENSING, 1
484560, ECU0: SENSING, 0
484610, ECU0: SENSING, 1
484620, ECU0: SENSING, 0
484690, ECU0: CC, 0
484690, ECU0: LK, 1
484710, ECU0: CC, 1
484720, ECU0: CC, 0
484730, ECU0: LK, 0
484730, ECU0: SENSING, 1
484740, ECU0: CC, 1
484740, ECU0: SENSING, 0
484750, ECU0: CC, 0
484750, ECU0: LK, 1
484770, ECU0: CC, 1
484780, ECU0: CC, 0
484790, ECU0: LK, 0
484800, ECU0: CC, 1
484810, ECU0: CC, 0
484810, ECU0: LK, 1
484830, ECU0: CC, 1
484840, ECU0: CC, 0
484850, ECU0: LK, 0
484860, ECU0: CC, 1
484870, ECU0: CC, 0
484870, ECU0: LK, 1
484890, ECU0: CC, 1
484900, ECU0: CC, 0
484910, ECU0: LK, 0
484920, ECU0: CC, 1
484930, ECU0: CC, 0
484930, ECU0: LK, 1
484950, ECU0: CC, 1
484960, ECU0: CC, 0
484970, ECU0: LK, 0
484980, ECU0: CC, 1
484850, ECU0: SENSING, 1
484860, ECU0: SENSING, 0
484910, ECU0: SENSING, 1
484920, ECU0: SENSING, 0
484990, ECU0: CC, 0
484990, ECU0: LK, 1
485010, ECU0: CC, 1
485020, ECU0: CC, 0
485030, ECU0: LK, 0
485030, ECU0: SENSING, 1
485040, ECU0: CC, 1
485040, ECU0: SENSING, 0
485050, ECU0: CC, 0
485050, ECU0: LK, 1
485070, ECU0: CC, 1
485080, ECU0: CC, 0
485090, ECU0: LK, 0
485100, ECU0: CC, 1
485110, ECU0: CC, 0
485110, ECU0: LK, 1
485130, ECU0: CC, 1
485140, ECU0: CC, 0
485150, ECU0: LK, 0
485160, ECU0: CC, 1
485170, ECU0: CC, 0
485170, ECU0: LK, 1
485190, ECU0: CC, 1
485200, ECU0: CC, 0
485210, ECU0: LK, 0
485220, ECU0: CC, 1
485230, ECU0: CC, 0
485230, ECU0: LK, 1
485250, ECU0: CC, 1
485260, ECU0: CC, 0
485270, ECU0: LK, 0
485280, ECU0: CC, 1
485150, ECU0: SENSING, 1
485160, ECU0: SENSING, 0
485210, ECU0: SENSING, 1
485220, ECU0: SENSING, 0
485290, ECU0: CC, 0
485290, ECU0: LK, 1
485310, ECU0: CC, 1
485320, ECU0: CC, 0
485330, ECU0: LK, 0
485330, ECU0: SENSING, 1
485340, ECU0: CC, 1
485340, ECU0: SENSING, 0
485350, ECU0: CC, 0
485350, ECU0: LK, 1
485370, ECU0: CC, 1
485380, ECU0: CC, 0
485390, ECU0: LK, 0
485400, ECU0: CC, 1
485410, ECU0: CC, 0
485410, ECU0: LK, 1
485430, ECU0: CC, 1
485440, ECU0: CC, 0
485450, ECU0: LK, 0
485460, ECU0: CC, 1
485470, ECU0: CC, 0
485470, ECU0: LK, 1
485490, ECU0: CC, 1
485500, ECU0: CC, 0
485510, ECU0: LK, 0
485520, ECU0: CC, 1
485530, ECU0: CC, 0
485530, ECU0: LK, 1
485550, ECU0: CC, 1
485560, ECU0: CC, 0
485570, ECU0: LK, 0
485580, ECU0: CC, 1
485450, ECU0: SENSING, 1
485460, ECU0: SENSING, 0
485510, ECU0: SENSING, 1
485520, ECU0: SENSING, 0
485590, ECU0: CC, 0
485590, ECU0: LK, 1
485610, ECU0: CC, 1
485620, ECU0: CC, 0
485630, ECU0: LK, 0
485630, ECU0: SENSING, 1
485640, ECU0: CC, 1
485640, ECU0: SENSING, 0
485650, ECU0: CC, 0
485650, ECU0: LK, 1
485670, ECU0: CC, 1
485680, ECU0: CC, 0
485690, ECU0: LK, 0
485700, ECU0: CC, 1
485710, ECU0: CC, 0
485710, ECU0: LK, 1
485730, ECU0: CC, 1
485740, ECU0: CC, 0
485750, ECU0: LK, 0
485760, ECU0: CC, 1
485770, ECU0: CC, 0
485770, ECU0: LK, 1
485790, ECU0: CC, 1
485800, ECU0: CC, 0
485810, ECU0: LK, 0
485820, ECU0: CC, 1
485830, ECU0: CC, 0
485830, ECU0: LK, 1
485850, ECU0: CC, 1
485860, ECU0: CC, 0
485870, ECU0: LK, 0
485880, ECU0: CC, 1
485750, ECU0: SENSING, 1
485760, ECU0: SENSING, 0
485810, ECU0: SENSING, 1
485820, ECU0: SENSING, 0
485890, ECU0: CC, 0
485890, ECU0: LK, 1
485910, ECU0: CC, 1
485920, ECU0: CC, 0
485930, ECU0: LK, 0
485930, ECU0: SENSING, 1
485940, ECU0: CC, 1
485940, ECU0: SENSING, 0
485950, ECU0: CC, 0
485950, ECU0: LK, 1
485970, ECU0: CC, 1
485980, ECU0: CC, 0
485990, ECU0: LK, 0
486000, ECU0: CC, 1
486010, ECU0: CC, 0
486010, ECU0: LK, 1
486030, ECU0: CC, 1
486040, ECU0: CC, 0
486050, ECU0: LK, 0
486060, ECU0: CC, 1
486070, ECU0: CC, 0
486070, ECU0: LK, 1
486090, ECU0: CC, 1
486100, ECU0: CC, 0
486110, ECU0: LK, 0
486120, ECU0: CC, 1
486130, ECU0: CC, 0
486130, ECU0: LK, 1
486150, ECU0: CC, 1
486160, ECU0: CC, 0
486170, ECU0: LK, 0
486180, ECU0: CC, 1
486190, ECU0: CC, 0
486050, ECU0: SENSING, 1
486060, ECU0: SENSING, 0
486110, ECU0: SENSING, 1
486120, ECU0: SENSING, 0
486190, ECU0: LK, 1
486210, ECU0: CC, 1
486220, ECU0: CC, 0
486230, ECU0: LK, 0
486230, ECU0: SENSING, 1
486240, ECU0: CC, 1
486240, ECU0: SENSING, 0
486250, ECU0: CC, 0
486250, ECU0: LK, 1
486270, ECU0: CC, 1
486280, ECU0: CC, 0
486290, ECU0: LK, 0
486300, ECU0: CC, 1
486310, ECU0: CC, 0
486310, ECU0: LK, 1
486330, ECU0: CC, 1
486340, ECU0: CC, 0
486350, ECU0: LK, 0
486360, ECU0: CC, 1
486370, ECU0: CC, 0
486370, ECU0: LK, 1
486390, ECU0: CC, 1
486400, ECU0: CC, 0
486410, ECU0: LK, 0
486420, ECU0: CC, 1
486430, ECU0: CC, 0
486430, ECU0: LK, 1
486450, ECU0: CC, 1
486460, ECU0: CC, 0
486470, ECU0: LK, 0
486480, ECU0: CC, 1
486350, ECU0: SENSING, 1
486360, ECU0: SENSING, 0
486410, ECU0: SENSING, 1
486420, ECU0: SENSING, 0
486490, ECU0: CC, 0
486490, ECU0: LK, 1
486510, ECU0: CC, 1
486520, ECU0: CC, 0
486530, ECU0: LK, 0
486530, ECU0: SENSING, 1
486540, ECU0: CC, 1
486540, ECU0: SENSING, 0
486550, ECU0: CC, 0
486550, ECU0: LK, 1
486570, ECU0: CC, 1
486580, ECU0: CC, 0
486590, ECU0: LK, 0
486600, ECU0: CC, 1
486610, ECU0: CC, 0
486610, ECU0: LK, 1
486630, ECU0: CC, 1
486640, ECU0: CC, 0
486650, ECU0: LK, 0
486660, ECU0: CC, 1
486670, ECU0: CC, 0
486670, ECU0: LK, 1
486690, ECU0: CC, 1
486700, ECU0: CC, 0
486710, ECU0: LK, 0
486720, ECU0: CC, 1
486730, ECU0: CC, 0
486730, ECU0: LK, 1
486750, ECU0: CC, 1
486760, ECU0: CC, 0
486770, ECU0: LK, 0
486780, ECU0: CC, 1
486650, ECU0: SENSING, 1
486660, ECU0: SENSING, 0
486710, ECU0: SENSING, 1
486720, ECU0: SENSING, 0
486790, ECU0: CC, 0
